date,nebraska_flu,flu,flu recovery,having the flu,bird flu,flu duration,flu in children,influenza,influenza a and b,cure the flu,flu season,flu shots,dangerous fever,break a fever,how long is the flu contagious,medicine for the flu,treating flu,pneumonia,fever cough,flu and cold,flu lasts,braun thermoscan,flu symptoms,cure flu,cold vs. flu,how long flu,symptoms of flu,fever reducer,cold and flu,flu contagious period,flu children,incubation period for flu,reduce a fever,how long contagious,low body,treat the flu,flu treatment,is the flu contagious,flu shot,flu 2018,cold versus flu,incubation period for the flu,flu and fever,flu care,flu headache,flu vs. cold,high fever,spanish flu,medicine for flu,flu treatments,influenza type a,fight the flu,influenza symptoms,the flu virus,reduce fever,type a influenza,influenza incubation period,thermoscan,normal body temperature,how to treat the flu,how long does the flu last,fever flu,how long does flu last,food poisoning,influenza a,swine flu,flu cough,over the counter flu,contagious flu,what to do if you have the flu,signs of flu,over the counter flu medicine,normal body,flu or cold,is flu contagious,flu germs,ear thermometer,flu fever,how long is flu contagious,symptoms of the flu,flu map,treatment for flu,taking temperature,exposed to flu,keto flu,flu contagious,bronchitis,get over the flu,stomach flu symptoms,symptoms of bronchitis,cold or flu,flu medicine,flu remedies,flu shot side effects,signs of the flu,treat flu,how to get rid of the flu,body temperature,target
2015-07,1.7059900000000001,22.0,0.0,0.0,44.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,62.0,15.0,31.0,0.0,0.0,28.0,2.0,0.0,6.0,10.0,0.0,14.0,0.0,11.0,11.0,0.0,28.0,25.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,20.0,17.0,0.0,17.0,0.0,3.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,13.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,6.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,1.5426799999999998
2015-08,1.5426799999999998,22.0,0.0,0.0,44.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,62.0,15.0,31.0,0.0,0.0,28.0,2.0,0.0,6.0,10.0,0.0,14.0,0.0,11.0,11.0,0.0,28.0,25.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,20.0,17.0,0.0,17.0,0.0,3.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,13.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,6.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,1.48305
2015-09,1.48305,22.0,0.0,0.0,44.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,62.0,15.0,31.0,0.0,0.0,28.0,2.0,0.0,6.0,10.0,0.0,14.0,0.0,11.0,11.0,0.0,28.0,25.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,20.0,17.0,0.0,17.0,0.0,3.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,13.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,6.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,1.75055
2015-10,1.75055,22.0,0.0,0.0,44.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,62.0,15.0,31.0,0.0,0.0,28.0,2.0,0.0,6.0,10.0,0.0,14.0,0.0,11.0,11.0,0.0,28.0,25.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,20.0,17.0,0.0,17.0,0.0,3.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,13.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,6.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,2.20345
2015-11,2.20345,22.0,0.0,0.0,44.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,62.0,15.0,31.0,0.0,0.0,28.0,2.0,0.0,6.0,10.0,0.0,14.0,0.0,11.0,11.0,0.0,28.0,25.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,20.0,17.0,0.0,17.0,0.0,3.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,13.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,6.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,2.3017
2015-12,2.3017,22.0,0.0,0.0,44.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,62.0,15.0,31.0,0.0,0.0,28.0,2.0,0.0,6.0,10.0,0.0,14.0,0.0,11.0,11.0,0.0,28.0,25.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,20.0,17.0,0.0,17.0,0.0,3.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,13.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,6.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,2.39542
2015-13,2.39542,22.0,0.0,0.0,44.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,62.0,15.0,31.0,0.0,0.0,28.0,2.0,0.0,6.0,10.0,0.0,14.0,0.0,11.0,11.0,0.0,28.0,25.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,20.0,17.0,0.0,17.0,0.0,3.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,13.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,6.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,2.0899099999999997
2015-14,2.0899099999999997,22.0,0.0,0.0,44.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,62.0,15.0,31.0,0.0,0.0,28.0,2.0,0.0,6.0,10.0,0.0,14.0,0.0,11.0,11.0,0.0,28.0,25.0,0.0,10.0,0.0,2.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,20.0,17.0,0.0,17.0,0.0,3.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,0.0,0.0,13.0,27.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,13.0,28.0,0.0,6.0,0.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,25.0,1.28593
2015-15,1.28593,14.0,7.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,32.0,0.0,0.0,10.0,2.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.9625670000000001
2015-16,0.9625670000000001,14.0,7.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,32.0,0.0,0.0,10.0,2.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.796312
2015-17,0.796312,14.0,7.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,32.0,0.0,0.0,10.0,2.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.679348
2015-18,0.679348,14.0,7.0,0.0,100.0,0.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,32.0,0.0,0.0,10.0,2.0,0.0,0.0,14.0,0.0,11.0,0.0,0.0,0.0,0.0,28.0,10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,39.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,39.0,0.932744
2015-19,0.932744,8.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,0.0,0.0,21.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.90854
2015-20,0.90854,8.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,0.0,0.0,21.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.614628
2015-21,0.614628,8.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,0.0,0.0,21.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.630517
2015-22,0.630517,8.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,0.0,0.0,21.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.68408
2015-23,0.68408,8.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,7.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,26.0,0.0,32.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,0.0,0.0,21.0,14.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.667111
2015-24,0.667111,6.0,7.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.480513
2015-25,0.480513,6.0,7.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.561224
2015-26,0.561224,6.0,7.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.373134
2015-27,0.373134,6.0,7.0,0.0,23.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,0.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,14.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,13.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.366838
2015-28,0.366838,9.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,12.0,0.0,0.0,0.0,37.0,0.0,29.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,31.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,14.0,0.0,24.0,0.0,0.0,0.0,19.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,51.0,0.933908
2015-29,0.933908,9.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,12.0,0.0,0.0,0.0,37.0,0.0,29.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,31.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,14.0,0.0,24.0,0.0,0.0,0.0,19.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,51.0,0.785546
2015-30,0.785546,9.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,12.0,0.0,0.0,0.0,37.0,0.0,29.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,31.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,14.0,0.0,24.0,0.0,0.0,0.0,19.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,51.0,0.832702
2015-31,0.832702,9.0,0.0,0.0,22.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,12.0,0.0,0.0,0.0,37.0,0.0,29.0,0.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,13.0,0.0,0.0,0.0,0.0,31.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,50.0,0.0,0.0,0.0,13.0,0.0,0.0,14.0,14.0,0.0,24.0,0.0,0.0,0.0,19.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,51.0,1.01664
2015-32,1.01664,15.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,11.0,11.0,0.0,6.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,28.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,35.0,14.0,12.0,0.0,24.0,24.0,0.0,13.0,13.0,13.0,24.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,14.0,14.0,14.0,14.0,8.0,0.0,0.0,31.0,0.44843
2015-33,0.44843,15.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,11.0,11.0,0.0,6.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,28.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,35.0,14.0,12.0,0.0,24.0,24.0,0.0,13.0,13.0,13.0,24.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,14.0,14.0,14.0,14.0,8.0,0.0,0.0,31.0,0.7836989999999999
2015-34,0.7836989999999999,15.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,11.0,11.0,0.0,6.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,28.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,35.0,14.0,12.0,0.0,24.0,24.0,0.0,13.0,13.0,13.0,24.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,14.0,14.0,14.0,14.0,8.0,0.0,0.0,31.0,0.6097560000000001
2015-35,0.6097560000000001,15.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,11.0,11.0,0.0,6.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,28.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,35.0,14.0,12.0,0.0,24.0,24.0,0.0,13.0,13.0,13.0,24.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,14.0,14.0,14.0,14.0,8.0,0.0,0.0,31.0,0.507614
2015-36,0.507614,15.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,11.0,11.0,0.0,6.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,28.0,0.0,0.0,9.0,12.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,18.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,35.0,14.0,12.0,0.0,24.0,24.0,0.0,13.0,13.0,13.0,24.0,0.0,0.0,0.0,45.0,0.0,0.0,4.0,14.0,14.0,14.0,14.0,8.0,0.0,0.0,31.0,0.820896
2015-37,0.820896,32.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,41.0,0.0,5.0,0.0,0.0,0.0,55.0,0.0,14.0,0.0,0.0,20.0,0.0,0.0,3.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,49.0,26.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,29.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,24.0,0.0,13.0,0.0,27.0,0.0,12.0,12.0,24.0,24.0,13.0,0.0,13.0,0.0,23.0,0.0,11.0,22.0,47.0,0.0,3.0,3.0,0.0,13.0,26.0,26.0,0.0,0.0,0.0,26.0,0.572519
2015-38,0.572519,32.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,41.0,0.0,5.0,0.0,0.0,0.0,55.0,0.0,14.0,0.0,0.0,20.0,0.0,0.0,3.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,49.0,26.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,29.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,24.0,0.0,13.0,0.0,27.0,0.0,12.0,12.0,24.0,24.0,13.0,0.0,13.0,0.0,23.0,0.0,11.0,22.0,47.0,0.0,3.0,3.0,0.0,13.0,26.0,26.0,0.0,0.0,0.0,26.0,0.720839
2015-39,0.720839,32.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,41.0,0.0,5.0,0.0,0.0,0.0,55.0,0.0,14.0,0.0,0.0,20.0,0.0,0.0,3.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,49.0,26.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,29.0,0.0,3.0,12.0,4.0,0.0,0.0,0.0,24.0,0.0,13.0,0.0,27.0,0.0,12.0,12.0,24.0,24.0,13.0,0.0,13.0,0.0,23.0,0.0,11.0,22.0,47.0,0.0,3.0,3.0,0.0,13.0,26.0,26.0,0.0,0.0,0.0,26.0,1.19403
